"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 17 15:38:15 GMT 2024","Tue Dec 17 15:38:16 GMT 2024","178","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","ValidationOfResults",""
"passed","Tue Dec 17 15:39:26 GMT 2024","Tue Dec 17 15:39:26 GMT 2024","6","","GalileoE5bPcpsAcquisitionTest","","GalileoE5bPcpsAcquisitionTest","","ConnectAndRun",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","Decode30Errors",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","EncodeWithCustomMatrix",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","DecodeErasureCorrectionCase1",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","Decode16Errors",""
"passed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","4","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","Instantiate",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","Decode111ErrorsCustomConstructor",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","EncodeWithCustomMatrix",""
"passed","Tue Dec 17 15:37:54 GMT 2024","Tue Dec 17 15:37:55 GMT 2024","258","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","ValidationOfResults",""
"passed","Tue Dec 17 15:38:02 GMT 2024","Tue Dec 17 15:38:03 GMT 2024","280","","GalileoE1PcpsCccwsrAmbiguousAcquisitionTest","","GalileoE1PcpsCccwsrAmbiguousAcquisitionTest","","ValidationOfResults",""
"failed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","4","","GalileoE1PcpsAmbiguousAcquisitionTest","","GalileoE1PcpsAmbiguousAcquisitionTest","","ValidationOfResults",""
"passed","Tue Dec 17 15:39:26 GMT 2024","Tue Dec 17 15:39:26 GMT 2024","5","","GalileoE5bPcpsAcquisitionTest","","GalileoE5bPcpsAcquisitionTest","","Instantiate",""
"passed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","0","","GalileoISMTest","","GalileoISMTest","","CRC",""
"passed","Tue Dec 17 15:38:02 GMT 2024","Tue Dec 17 15:38:15 GMT 2024","12881","","GalileoE1PcpsCccwsrAmbiguousAcquisitionTest","","GalileoE1PcpsCccwsrAmbiguousAcquisitionTest","","ValidationOfResultsProbabilities",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","DecodeErasureCorrectionCase2",""
"passed","Tue Dec 17 15:37:54 GMT 2024","Tue Dec 17 15:37:54 GMT 2024","5","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","Instantiate",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","EncodeWithCustomPoly",""
"passed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","0","","GalileoE1DllPllVemlTrackingInternalTest","","GalileoE1DllPllVemlTrackingInternalTest","","Instantiate",""
"passed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","5","","GalileoE1PcpsAmbiguousAcquisitionTest","","GalileoE1PcpsAmbiguousAcquisitionTest","","Instantiate",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","DecodeNoErrors",""
"passed","Tue Dec 17 15:39:25 GMT 2024","Tue Dec 17 15:39:25 GMT 2024","5","","GalileoE5aPcpsAcquisitionGSoC2014GensourceTest","","GalileoE5aPcpsAcquisitionGSoC2014GensourceTest","","ConnectAndRun",""
"passed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","74","","GalileoE1PcpsAmbiguousAcquisitionTest","","GalileoE1PcpsAmbiguousAcquisitionTest","","ConnectAndRun",""
"passed","Tue Dec 17 15:38:27 GMT 2024","Tue Dec 17 15:39:25 GMT 2024","58068","","GalileoE1PcpsTongAmbiguousAcquisitionGSoC2013Test","","GalileoE1PcpsTongAmbiguousAcquisitionGSoC2013Test","","ValidationOfResultsProbabilities",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","DecodeNoErrors",""
"passed","Tue Dec 17 15:37:54 GMT 2024","Tue Dec 17 15:37:54 GMT 2024","6","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","ConnectAndRun",""
"failed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","0","","GalileoE1DllPllVemlTrackingInternalTest","","GalileoE1DllPllVemlTrackingInternalTest","","ValidationOfResults",""
"passed","Tue Dec 17 15:38:15 GMT 2024","Tue Dec 17 15:38:16 GMT 2024","642","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","ValidationOfResultsWithNoise",""
"passed","Tue Dec 17 15:37:54 GMT 2024","Tue Dec 17 15:38:02 GMT 2024","7576","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","ValidationOfResultsProbabilities",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","EncodeWithGenMatrix",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","Decode112Errors",""
"passed","Tue Dec 17 15:39:26 GMT 2024","Tue Dec 17 15:39:26 GMT 2024","466","","GalileoE6PcpsAcquisitionTest","","GalileoE6PcpsAcquisitionTest","","ValidationOfResults",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","EncodeWithMatrix",""
"passed","Tue Dec 17 15:39:26 GMT 2024","Tue Dec 17 15:39:26 GMT 2024","160","","GalileoE5bPcpsAcquisitionTest","","GalileoE5bPcpsAcquisitionTest","","ValidationOfResults",""
"passed","Tue Dec 17 15:38:15 GMT 2024","Tue Dec 17 15:38:15 GMT 2024","6","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","ConnectAndRun",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","5","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","ConnectAndRun",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:54 GMT 2024","26138","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","ValidationOfResultsProbabilities",""
"failed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","5","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","ValidationOfResults",""
"passed","Tue Dec 17 15:39:31 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","4850","","GalileoE5bTrackingTest","","GalileoE5bTrackingTest","","ValidationOfResults",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","DecodeErasureCorrectionCase4",""
"passed","Tue Dec 17 15:39:26 GMT 2024","Tue Dec 17 15:39:26 GMT 2024","2","","Galileo_FNAV_INAV_test","","Galileo_FNAV_INAV_test","","ValidationOfResults",""
"passed","Tue Dec 17 15:39:25 GMT 2024","Tue Dec 17 15:39:25 GMT 2024","5","","GalileoE5aPcpsAcquisitionGSoC2014GensourceTest","","GalileoE5aPcpsAcquisitionGSoC2014GensourceTest","","Instantiate",""
"passed","Tue Dec 17 15:38:27 GMT 2024","Tue Dec 17 15:38:27 GMT 2024","5","","GalileoE1PcpsTongAmbiguousAcquisitionGSoC2013Test","","GalileoE1PcpsTongAmbiguousAcquisitionGSoC2013Test","","Instantiate",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","DecodeErasureCorrectionCase3",""
"passed","Tue Dec 17 15:38:15 GMT 2024","Tue Dec 17 15:38:15 GMT 2024","5","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","Instantiate",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","EncodeWithCustomPoly",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","EncodeWithPoly",""
"passed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:36 GMT 2024","74","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","ConnectAndRun",""
"passed","Tue Dec 17 15:39:36 GMT 2024","Tue Dec 17 15:39:38 GMT 2024","1587","","GalileoE1DllPllVemlTrackingInternalTest","","GalileoE1DllPllVemlTrackingInternalTest","","ConnectAndRun",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","6","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","Instantiate",""
"passed","Tue Dec 17 15:37:28 GMT 2024","Tue Dec 17 15:37:28 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","Decode113ErrorsWithErasure",""
"passed","Tue Dec 17 15:39:25 GMT 2024","Tue Dec 17 15:39:25 GMT 2024","167","","GalileoE5aPcpsAcquisitionGSoC2014GensourceTest","","GalileoE5aPcpsAcquisitionGSoC2014GensourceTest","","ValidationOfSIM",""
